"","pid","ahid","asex","amastat","aage","aqfachi","alknbrd","apaygu","aregion","wave1","bhid","bsex","bmastat","bage","bqfachi","blknbrd","bpaygu","bregion","wave2","paych","change_pay"
"2848",13162896,1263609,1,1,53,5,1,NA,4,1,2320185,1,1,54,5,1,NA,4,1,NA,NA
"2849",13162926,1263609,2,1,52,7,1,723.666687011719,4,1,2320185,2,1,53,7,1,NA,4,1,NA,NA
"2850",13162969,1263609,1,6,28,5,1,NA,4,1,2320185,1,6,29,5,1,NA,4,1,NA,NA
"2851",13162993,1263609,1,6,20,5,1,NA,4,1,2320185,1,6,21,5,1,NA,4,1,NA,NA
"2852",13165143,1263781,2,5,26,7,2,NA,4,1,2320479,2,4,27,7,2,NA,4,1,NA,NA
"2853",13166263,1263889,2,4,42,7,2,NA,4,1,2320681,2,4,43,4,2,201.5,4,1,NA,NA
"2854",13166298,1263889,1,6,18,5,1,NA,4,1,2320681,1,6,19,NA,NA,NA,4,1,NA,NA
"2855",13167383,1263978,2,3,70,7,1,NA,4,1,2320894,2,3,71,7,1,NA,4,1,NA,NA
"2856",13169629,1264168,2,1,69,7,1,NA,4,1,2320967,2,1,70,7,NA,NA,2,1,NA,NA
"2857",13169653,1264168,1,1,67,7,1,NA,4,1,2320967,1,1,68,7,1,NA,2,1,NA,NA
"2858",13170732,1264257,2,3,85,7,1,NA,4,1,2321106,2,3,85,7,1,NA,4,1,NA,NA
"2859",13171852,1264346,2,4,27,6,1,NA,4,1,2321173,2,4,28,6,1,850.654357910156,4,1,NA,NA
"2860",13174096,1264532,2,1,45,7,1,130,4,1,2321246,2,1,46,7,1,390.42724609375,4,1,260.42724609375,260.42724609375
"2861",13174126,1264532,1,1,44,NA,NA,NA,4,1,2321246,1,1,45,NA,NA,NA,4,1,NA,NA
"2862",13174169,1264532,1,6,17,5,1,NA,4,1,2321246,1,6,18,5,1,182,4,1,NA,NA
"2863",13175211,1264621,1,1,56,5,1,NA,4,1,2321459,1,1,57,5,1,NA,4,1,NA,NA
"2864",13175246,1264621,2,1,52,3,1,NA,4,1,2321459,2,1,53,3,1,NA,4,1,NA,NA
"2865",13175599,1264656,2,3,78,7,1,NA,4,1,2321599,2,3,79,7,1,NA,4,1,NA,NA
"2866",13178571,1264907,1,6,47,7,1,797.333312988281,4,1,2321661,1,6,48,7,1,1170,4,1,372.666687011719,372.666687011719
"2867",13179691,1265008,1,4,30,1,1,NA,4,1,2321734,1,4,31,1,1,NA,4,1,NA,NA
"2868",13180819,1265091,1,1,34,5,1,NA,4,1,2321807,1,1,35,5,1,NA,4,1,NA,NA
"2869",13180843,1265091,2,1,33,5,1,NA,4,1,2321807,2,1,34,5,1,NA,4,1,NA,NA
"2870",13181939,1265199,1,1,61,7,1,NA,4,1,2322099,1,1,62,7,1,NA,4,1,NA,NA
"2871",13181963,1265199,2,1,59,7,1,NA,4,1,2322099,2,1,60,7,1,NA,4,1,NA,NA
"2872",13181998,1265199,1,6,33,7,1,615.333312988281,4,1,2322099,1,6,34,7,1,745.645690917969,4,1,130.312377929688,130.312377929688
"2873",13185292,1265466,1,1,63,7,1,NA,4,1,2322307,1,1,64,7,1,173.133178710938,4,1,NA,NA
"2874",13185322,1265466,2,1,54,5,1,147.33332824707,4,1,2322307,2,1,55,5,1,249.16667175293,4,1,101.833343505859,101.833343505859
"2875",13187538,1265652,1,3,35,7,1,983.666687011719,4,1,2322447,1,3,36,7,1,1165.66662597656,4,1,181.999938964844,181.999938964844
"2876",13188658,1265741,1,6,23,4,1,1000.76983642578,4,1,2322668,1,6,24,4,1,1416.66662597656,4,1,415.896789550781,415.896789550781
"2877",13190881,1265938,1,1,61,7,1,NA,4,1,2322749,1,1,62,7,1,NA,4,1,NA,NA
"2878",13190911,1265938,2,1,49,5,1,NA,4,1,2322749,2,1,50,5,1,NA,4,1,NA,NA
"2879",13192019,1266039,2,1,37,6,1,NA,4,1,2322951,2,1,38,6,1,507.390319824219,4,1,NA,NA
"2880",13192043,1266039,1,1,36,5,1,1901.46264648438,4,1,2322951,1,1,37,5,1,2025.67041015625,4,1,124.207763671875,124.207763671875
"2881",13193139,1266128,1,1,31,4,1,1048.80676269531,4,1,2323249,1,1,32,4,1,1146.88220214844,4,1,98.075439453125,98.075439453125
"2882",13193163,1266128,2,1,31,5,1,NA,4,1,2323249,2,1,32,5,1,NA,4,1,NA,NA
"2883",13194259,1266217,2,4,42,4,1,755.581237792969,4,1,2323524,2,4,43,4,1,771.593566894531,4,1,16.0123291015625,16.0123291015625
"2884",13194283,1266217,2,6,17,5,1,86.6666641235352,4,1,2323524,2,6,18,5,1,119.166664123535,4,1,32.5,32.5
"2885",13195379,1266306,1,1,42,5,1,NA,4,1,2323737,1,1,43,5,1,751.539123535156,4,1,NA,NA
"2886",13195409,1266306,2,1,42,7,1,NA,4,1,2323737,2,1,43,7,1,468.360290527344,4,1,NA,NA
"2887",13195433,1266306,1,6,17,5,1,179.83332824707,4,1,2323818,1,6,18,NA,NA,NA,NA,1,NA,NA
"2888",13196499,1266403,2,3,79,7,1,NA,4,1,2324024,2,3,80,7,1,NA,4,1,NA,NA
"2889",13197606,1266497,2,1,28,6,1,235.180908203125,4,1,2324091,2,1,29,6,1,265.416656494141,4,1,30.2357482910156,30.2357482910156
"2890",13197649,1266497,1,1,28,6,1,1351.03930664062,4,1,2324091,1,1,29,6,1,1619.1005859375,4,1,268.061279296875,268.061279296875
"2891",13198726,1266586,1,2,33,5,1,2001.53967285156,4,1,2324385,1,1,34,5,1,1881.447265625,4,1,-120.092407226562,-120.092407226562
"2892",13198769,1266586,2,2,26,5,1,810.623596191406,4,1,2324385,2,1,27,5,1,895.689025878906,4,1,85.0654296875,85.0654296875
"2893",13199846,1266683,1,6,40,2,1,1799.38415527344,4,1,2324539,1,6,41,2,1,1957.505859375,4,1,158.121704101562,158.121704101562
"2894",13200968,1266772,2,2,53,5,1,NA,4,1,2324601,2,2,54,5,2,NA,4,1,NA,NA
"2895",13200992,1266772,1,2,48,3,1,1745.34265136719,4,1,2324601,1,2,49,3,1,1916.47424316406,4,1,171.131591796875,171.131591796875
"2896",13204327,1267051,2,4,44,4,1,518.398803710938,4,1,2324881,2,2,45,4,1,604.464965820312,4,1,86.066162109375,86.066162109375
"2897",13204351,1267051,1,6,19,5,1,800.615844726562,4,1,2324881,1,6,20,5,1,930.715942382812,4,1,130.10009765625,130.10009765625
"2898",13204386,1267051,2,6,17,5,1,47.6666679382324,4,1,2324954,2,6,18,4,1,NA,4,1,NA,NA
"2899",13206567,1267248,2,4,40,7,1,NA,4,1,2325179,2,4,41,7,1,NA,4,1,NA,NA
"2900",13207717,1267337,2,1,59,5,1,125.666664123535,4,1,2325381,2,1,60,5,1,56.3333320617676,4,1,-69.3333320617676,-69.3333320617676
"2901",13207741,1267337,1,6,26,5,2,216.66667175293,4,1,2325381,1,6,27,5,1,264.333343505859,4,1,47.6666717529297,47.6666717529297
"2902",13209922,1267523,1,1,30,6,1,1326,4,1,2325594,1,1,31,6,1,1214.8486328125,4,1,-111.1513671875,-111.1513671875
"2903",13209957,1267523,2,1,29,6,1,552.424926757812,4,1,2325594,2,1,31,6,1,550.423400878906,4,1,-2.00152587890625,-2.00152587890625
"2904",13211048,1267612,2,1,31,4,2,650,4,1,2325969,2,1,32,4,2,533,4,1,-117,-117
"2905",13211072,1267612,1,1,30,1,1,1234.94995117188,4,1,2325969,1,1,31,1,1,1130.84606933594,4,1,-104.103881835938,-104.103881835938
"2906",13212168,1267701,1,1,37,5,1,1601.23168945312,4,1,2326108,1,1,38,5,1,NA,4,1,NA,NA
"2907",13212192,1267701,2,1,32,5,1,1201.92456054688,4,1,2326108,2,1,33,5,1,910,4,1,-291.924560546875,-291.924560546875
"2908",13213288,1267809,1,1,31,6,1,NA,4,1,2326248,1,1,32,6,1,NA,4,1,NA,NA
"2909",13213318,1267809,2,1,26,6,1,NA,4,1,2326248,2,1,27,6,1,NA,4,1,NA,NA
"2910",13214403,1267892,1,1,75,7,1,NA,4,1,2326531,1,1,76,7,1,NA,4,1,NA,NA
"2911",13214438,1267892,2,1,62,5,2,NA,4,1,2326531,2,1,63,5,1,NA,4,1,NA,NA
"2912",13218883,1268279,1,1,32,7,1,NA,4,1,2326671,1,1,33,7,1,NA,4,1,NA,NA
"2913",13218913,1268279,2,1,29,6,1,NA,4,1,2326671,2,1,30,6,1,NA,4,1,NA,NA
"2914",13220004,1268368,2,4,46,5,1,1668.33337402344,4,1,2326957,2,4,47,5,1,1618.24487304688,4,1,-50.0885009765625,-50.0885009765625
"2915",13223356,1268643,1,1,40,4,1,NA,4,1,2327023,1,1,41,4,1,NA,4,1,NA,NA
"2916",13223399,1268643,2,1,36,5,1,1050.80834960938,4,1,2327023,2,1,37,5,1,1050.80834960938,4,1,0,0
"2917",13224476,1268732,2,2,24,6,2,NA,4,1,2327171,2,2,25,6,2,NA,4,1,NA,NA
"2918",13224506,1268732,1,2,22,5,2,NA,4,1,2327171,1,2,23,5,2,650,4,1,NA,NA
"2919",13225596,1268821,2,2,38,5,1,NA,4,1,2327457,2,1,39,5,1,NA,4,1,NA,NA
"2920",13225626,1268821,1,2,26,5,1,1261,4,1,2327457,1,1,27,5,1,NA,4,1,NA,NA
"2921",13226711,1268929,2,4,43,5,1,382.416656494141,4,1,2327899,2,2,44,5,1,379.291778564453,4,1,-3.1248779296875,-3.1248779296875
"2922",13227831,1269011,2,4,69,7,1,NA,4,1,2328038,2,4,70,7,1,NA,4,1,NA,NA
"2923",13228951,1269119,1,1,35,5,1,1191.66662597656,4,1,2328119,1,1,36,5,1,1300,4,1,108.333374023438,108.333374023438
"2924",13228986,1269119,2,1,31,4,1,NA,4,1,2328119,2,1,32,4,1,164.66667175293,4,1,NA,NA
"2925",13232312,1269399,1,1,44,5,1,3000,4,1,2328399,1,1,45,5,1,3083.33325195312,4,1,83.333251953125,83.333251953125
"2926",13232347,1269399,2,1,42,7,1,NA,4,1,2328399,2,1,43,7,1,NA,4,1,NA,NA
"2927",13233432,1269488,2,2,37,3,1,1208.33337402344,4,1,2328674,2,4,38,3,1,1256.03833007812,4,1,47.7049560546875,47.7049560546875
"2928",13234552,1269577,2,3,62,7,1,NA,4,1,2328747,2,3,63,7,1,NA,4,1,NA,NA
"2929",13235672,1269666,2,3,83,7,1,NA,4,1,2328828,2,3,83,7,1,NA,4,1,NA,NA
"2930",13236792,1269763,1,1,32,6,1,NA,4,1,2328895,1,1,33,6,1,NA,4,1,NA,NA
"2931",13236822,1269763,2,1,32,5,2,NA,4,1,2328895,2,1,33,5,1,NA,4,1,NA,NA
"2932",13237918,1269852,1,1,38,4,1,1200.923828125,4,1,2329247,1,1,39,4,1,1700.30798339844,4,1,499.384155273438,499.384155273438
"2933",13237942,1269852,2,1,32,6,1,238.33332824707,4,1,2329247,2,1,33,6,1,263.100677490234,4,1,24.7673492431641,24.7673492431641
"2934",13239031,1269941,2,1,34,7,1,NA,4,1,2329549,2,1,35,5,1,303.333343505859,4,1,NA,NA
"2935",13239066,1269941,1,1,34,4,1,1401.07775878906,4,1,2329549,1,1,35,4,1,1749.345703125,4,1,348.267944335938,348.267944335938
"2936",13240153,1270036,1,1,34,7,1,1170,4,1,2329824,1,1,35,7,1,1226.33337402344,4,1,56.3333740234375,56.3333740234375
"2937",13240188,1270036,2,1,33,5,1,270.207855224609,4,1,2329824,2,1,34,5,1,330.920166015625,4,1,60.7123107910156,60.7123107910156
"2938",13241273,1270133,1,1,46,7,1,1170,4,1,2330105,1,1,47,7,1,1170,4,1,0,0
"2939",13241303,1270133,2,1,45,7,1,NA,4,1,2330105,2,1,46,7,1,NA,4,1,NA,NA
"2940",13241338,1270133,2,6,24,5,1,278.214019775391,4,1,2330105,2,6,25,5,1,303.333343505859,4,1,25.1193237304688,25.1193237304688
"2941",13241362,1270133,1,6,22,5,1,216.66667175293,4,1,2330105,1,6,23,5,1,NA,4,1,NA,NA
"2942",13242393,1270222,1,1,47,7,1,1301.00073242188,4,1,2330458,1,1,48,7,1,1326.02001953125,4,1,25.019287109375,25.019287109375
"2943",13242423,1270222,2,1,45,5,1,800.615844726562,4,1,2330458,2,1,46,5,1,1000.76983642578,4,1,200.153991699219,200.153991699219
"2944",13242458,1270222,1,6,20,4,1,532.409545898438,4,1,2330458,1,6,21,4,1,618.902282714844,4,1,86.4927368164062,86.4927368164062
"2945",13243519,1270311,1,6,77,5,1,NA,4,1,2330679,1,6,78,5,1,NA,4,1,NA,NA
"2946",13244639,1270419,1,1,51,5,1,1300,4,1,2330741,1,1,52,5,1,1012.98522949219,4,1,-287.014770507812,-287.014770507812
"2947",13244663,1270419,2,1,48,5,1,470.36181640625,4,1,2330741,2,1,49,5,1,NA,4,1,NA,NA
"2948",13244698,1270419,1,6,23,6,1,98.0754470825195,4,1,2330741,1,6,24,4,1,99.2697296142578,4,1,1.19428253173828,1.19428253173828
"2949",13245759,1270508,1,1,30,NA,NA,NA,4,1,2330954,1,1,31,5,1,1516.66662597656,4,1,NA,NA
"2950",13245783,1270508,2,1,27,5,1,160.33332824707,4,1,2330954,2,1,28,5,1,108.333335876465,4,1,-51.9999923706055,-51.9999923706055
"2951",13249118,1270788,1,1,49,5,1,2201.69360351562,4,1,2331241,1,1,50,5,1,2500,4,1,298.306396484375,298.306396484375
"2952",13249142,1270788,2,1,48,7,2,NA,4,1,2331241,2,1,49,7,1,NA,4,1,NA,NA
"2953",13250221,1270877,2,1,64,7,1,NA,4,1,2331381,2,1,64,7,1,NA,4,1,NA,NA
"2954",13250256,1270877,1,1,63,7,1,632.666687011719,4,1,2331381,1,1,64,NA,NA,NA,4,1,NA,NA
"2955",13251341,1270966,1,1,46,4,1,1287.99084472656,4,1,2331527,1,1,47,4,1,1290.99304199219,4,1,3.002197265625,3.002197265625
"2956",13251376,1270966,2,1,45,5,1,515.666687011719,4,1,2331527,2,1,46,5,1,507,4,1,-8.66668701171875,-8.66668701171875
"2957",13252461,1271067,1,3,78,7,1,NA,4,1,2331667,1,3,79,7,1,NA,4,1,NA,NA
"2958",13253581,1271156,2,4,30,5,1,NA,4,1,2331748,2,4,31,5,1,NA,4,1,NA,NA
"2959",13256947,1271431,2,1,81,7,1,NA,4,1,2331896,2,1,82,7,1,NA,4,1,NA,NA
"2960",13256971,1271431,1,1,62,4,1,1126.66662597656,4,1,2331896,1,1,63,4,1,NA,4,1,NA,NA
"2961",13258079,1271539,1,1,26,7,1,1321.01623535156,4,1,2332035,1,1,27,7,1,1401.07775878906,4,1,80.0615234375,80.0615234375
"2962",13258109,1271539,2,1,23,5,1,NA,4,1,2332035,2,1,24,5,1,NA,4,1,NA,NA
"2963",13259199,1271628,1,3,83,7,1,NA,4,1,2332248,1,3,84,7,1,NA,4,1,NA,NA
"2964",13262548,1271903,2,2,19,5,1,1131.87072753906,4,1,2332396,2,6,20,5,1,2488.91455078125,4,1,1357.04382324219,1357.04382324219
"2965",13263293,1271962,1,2,23,5,1,1040,4,1,2332531,1,2,24,5,1,1040,4,1,0,0
"2966",13263323,1271962,2,2,23,2,1,666.5126953125,4,1,2332531,2,2,24,2,1,916.705200195312,4,1,250.192504882812,250.192504882812
"2967",13267027,1272276,1,6,22,2,1,850.654357910156,4,1,2332671,1,6,22,2,1,1020.83331298828,4,1,170.178955078125,170.178955078125
"2968",13268147,1272373,2,3,81,7,1,NA,4,1,2332744,2,3,82,7,1,NA,4,1,NA,NA
"2969",13269267,1272462,2,6,30,2,1,713.405395507812,4,1,2332957,2,6,32,NA,NA,NA,3,1,NA,NA
"2970",13269291,1272462,2,6,22,2,1,520,4,1,2332817,2,6,23,2,1,968.745178222656,3,1,448.745178222656,448.745178222656
"2971",13269321,1272462,1,6,25,4,1,2201.69360351562,4,1,2333023,1,6,26,4,1,2176.67431640625,1,1,-25.019287109375,-25.019287109375
"2972",13269356,1272462,1,6,24,2,1,440.338714599609,4,1,2332884,1,6,25,2,1,726.558898925781,4,1,286.220184326172,286.220184326172
"2973",13270389,1272551,1,3,62,7,1,NA,4,1,2333104,1,3,63,NA,NA,NA,4,1,NA,NA
"2974",13270419,1272551,2,1,35,7,1,NA,4,1,2333104,2,1,36,7,1,NA,4,1,NA,NA
"2975",13271504,1272659,2,1,63,7,1,NA,4,1,2333317,2,1,64,7,1,NA,4,1,NA,NA
"2976",13271539,1272659,1,1,62,2,1,NA,4,1,2333317,1,1,63,2,1,NA,4,1,NA,NA
"2977",13274899,1272926,2,2,27,5,1,NA,4,1,2333457,2,6,27,5,1,NA,4,1,NA,NA
"2978",13276352,1273051,1,4,60,5,1,NA,4,1,2333619,1,4,62,5,1,NA,4,1,NA,NA
"2979",13278223,1273213,2,4,51,3,1,117,4,1,2333686,2,2,52,3,1,117,4,1,0,0
"2980",13278258,1273213,2,6,17,5,1,NA,4,1,2333686,2,6,18,4,1,NA,4,1,NA,NA
"2981",13279343,1273302,2,3,81,7,1,NA,4,1,2333821,2,3,82,7,1,NA,4,1,NA,NA
"2982",13280457,1273396,1,6,44,4,1,NA,4,1,2333899,1,6,45,4,1,433.333343505859,4,1,NA,NA
"2983",13282697,1273582,1,1,58,7,1,NA,4,1,2334038,1,1,59,7,1,NA,4,1,NA,NA
"2984",13282727,1273582,2,1,53,5,1,407.313323974609,4,1,2334038,2,1,54,5,1,423.325653076172,4,1,16.0123291015625,16.0123291015625
"2985",13283847,1273671,2,1,44,5,1,1732.09130859375,4,1,2334186,2,1,45,5,2,1665.28100585938,4,1,-66.810302734375,-66.810302734375
"2986",13286056,1273868,1,1,46,3,1,NA,4,1,2334895,1,1,47,3,1,NA,4,1,NA,NA
"2987",13286099,1273868,2,1,44,7,1,NA,4,1,2334895,2,1,45,7,1,NA,4,1,NA,NA
"2988",13286129,1273868,1,6,17,5,1,26,4,1,2334895,1,6,18,4,1,NA,4,1,NA,NA
"2989",13287176,1273957,2,6,76,7,1,NA,4,1,2335174,2,6,77,7,1,NA,4,1,NA,NA
"2990",13288296,1274058,1,1,62,5,1,NA,4,1,2335247,1,1,63,5,1,NA,4,1,NA,NA
"2991",13288326,1274058,2,1,58,NA,NA,NA,4,1,2335247,2,1,59,NA,NA,NA,4,1,NA,NA
"2992",13289411,1274147,2,2,41,7,1,533,4,1,2335468,2,2,41,7,1,728,4,1,195,195
"2993",13289446,1274147,1,2,33,7,1,554.666687011719,4,1,2335468,1,2,34,7,1,554.666687011719,4,1,0,0
"2994",13292773,1274422,2,4,81,7,1,NA,4,1,2335611,2,4,82,7,1,NA,4,1,NA,NA
"2995",13292803,1274422,2,6,85,NA,NA,NA,4,1,2335611,2,6,86,NA,NA,NA,4,1,NA,NA
"2996",13296132,1274708,2,1,56,7,1,451.347198486328,4,1,2335751,2,1,57,7,1,617.474975585938,4,1,166.127777099609,166.127777099609
"2997",13296167,1274708,1,1,56,7,1,1408.33337402344,4,1,2335751,1,1,57,7,1,1711.66662597656,4,1,303.333251953125,303.333251953125
"2998",13297252,1274791,2,3,77,7,1,NA,4,1,2335891,2,3,78,7,1,NA,4,1,NA,NA
"2999",13302841,1275267,2,2,44,7,2,NA,4,1,2335964,2,2,46,7,1,NA,4,1,NA,NA
"3000",13302876,1275267,1,2,66,7,1,NA,4,1,2335964,1,2,67,7,1,NA,4,1,NA,NA
"3001",13304712,1275429,2,6,21,7,1,NA,4,1,2336251,2,6,22,7,1,1040,4,1,NA,NA
"3002",13305093,1275453,2,6,75,5,1,NA,4,1,2336324,2,6,76,5,1,NA,4,1,NA,NA
"3003",13305468,1275488,1,1,82,7,1,NA,4,1,2336391,1,1,83,7,1,NA,4,1,NA,NA
"3004",13305492,1275488,2,1,81,7,1,NA,4,1,2336391,2,1,82,7,1,NA,4,1,NA,NA
"3005",13306219,1275542,1,1,34,6,1,1870.43884277344,4,1,2336537,1,1,35,6,1,1759.35913085938,4,1,-111.079711914062,-111.079711914062
"3006",13306243,1275542,2,1,30,6,1,NA,4,1,2336537,2,1,31,6,1,NA,4,1,NA,NA
"3007",13307339,1275631,2,3,62,3,1,108.333335876465,4,1,2336901,2,3,63,3,1,86.6666641235352,4,1,-21.6666717529297,-21.6666717529297
"3008",13314041,1276204,1,1,48,5,1,NA,4,1,2336979,1,1,49,NA,NA,NA,4,1,NA,NA
"3009",13314076,1276204,2,1,46,7,1,NA,4,1,2336979,2,1,47,7,1,NA,4,1,NA,NA
"3010",13315161,1276298,1,3,86,7,1,NA,4,1,2337118,1,4,87,7,1,NA,4,1,NA,NA
"3011",13316281,1276387,1,1,66,4,1,NA,4,1,2337185,1,1,67,4,1,NA,4,1,NA,NA
"3012",13316311,1276387,2,1,64,7,1,NA,4,1,2337185,2,1,65,7,1,NA,4,1,NA,NA
"3013",13317407,1276476,1,1,46,5,1,650,4,1,2337339,1,1,47,5,1,NA,4,1,NA,NA
"3014",13317431,1276476,2,1,42,3,1,1401.07775878906,4,1,2337339,2,1,43,3,1,1431.10083007812,4,1,30.0230712890625,30.0230712890625
"3015",13318527,1276573,1,1,45,4,1,3302.54052734375,4,1,2337479,1,1,46,4,1,3802.92529296875,4,1,500.384765625,500.384765625
"3016",13318551,1276573,2,1,39,5,1,696.535827636719,4,1,2337479,2,1,40,5,1,750.577392578125,4,1,54.0415649414062,54.0415649414062
"3017",13320769,1276751,2,3,70,7,1,NA,4,1,2337754,2,3,71,7,1,NA,4,1,NA,NA
"3018",13321889,1276859,2,4,52,7,1,426.327941894531,4,1,2337827,2,4,53,7,1,438.337188720703,4,1,12.0092468261719,12.0092468261719
"3019",13321919,1276859,1,6,26,5,1,NA,4,1,2337894,1,6,27,5,1,NA,4,1,NA,NA
"3020",13324128,1277049,1,1,58,3,1,NA,4,1,2337967,1,1,59,3,1,NA,4,1,NA,NA
"3021",13324152,1277049,2,1,47,5,1,216.66667175293,4,1,2337967,2,1,48,5,1,NA,4,1,NA,NA
"3022",13325248,1277138,1,6,29,5,1,NA,4,1,2338106,1,6,30,5,1,NA,4,1,NA,NA
"3023",13326368,1277227,1,1,79,5,1,NA,4,1,2338173,1,1,80,5,1,NA,4,1,NA,NA
"3024",13326392,1277227,2,1,78,7,1,NA,4,1,2338173,2,1,79,7,1,NA,4,1,NA,NA
"3025",13329723,1277502,2,3,65,7,1,NA,4,1,2338319,2,3,66,7,1,NA,4,1,NA,NA
"3026",13330837,1277596,1,1,69,5,1,NA,4,1,2338386,1,1,70,5,1,NA,4,1,NA,NA
"3027",13330861,1277596,2,1,57,5,1,NA,4,1,2338386,2,1,58,5,1,NA,4,1,NA,NA
"3028",13333089,1277782,2,6,66,7,1,199.33332824707,4,1,2338521,2,6,67,7,1,NA,4,1,NA,NA
"3029",13337556,1278169,2,3,74,7,1,NA,4,1,2338599,2,3,74,7,1,NA,4,1,NA,NA
"3030",13338676,1278258,1,3,63,7,1,NA,4,1,2338661,1,3,64,7,1,NA,4,1,NA,NA
"3031",13338706,1278258,1,6,32,5,1,771.333312988281,4,1,2338661,1,6,33,5,1,917.705932617188,4,1,146.372619628906,146.372619628906
"3032",13338749,1278258,2,6,30,4,1,563.333312988281,4,1,2338661,2,6,31,4,1,650,4,1,86.6666870117188,86.6666870117188
"3033",13339796,1278347,1,2,35,7,1,NA,4,1,2338874,1,2,35,7,1,1125.86608886719,4,1,NA,NA
"3034",13339826,1278347,2,2,28,4,1,762.666687011719,4,1,2338874,2,2,29,4,1,979.333312988281,4,1,216.666625976562,216.666625976562
"3035",13340913,1278436,1,1,52,5,1,NA,4,1,2339013,1,1,53,5,1,NA,4,1,NA,NA
"3036",13340948,1278436,2,1,52,7,1,NA,4,1,2339013,2,1,53,7,1,NA,4,1,NA,NA
"3037",13340972,1278436,1,6,20,5,1,850.654357910156,4,1,2339013,1,6,21,5,1,935.719787597656,4,1,85.0654296875,85.0654296875
"3038",13342037,1278533,2,4,31,5,1,104,4,1,2339234,2,4,32,5,1,NA,4,1,NA,NA
"3039",13343157,1278622,1,3,74,7,1,NA,4,1,2339447,1,3,75,7,1,NA,4,1,NA,NA
"3040",13344277,1278711,2,1,40,7,1,277.333343505859,4,1,2339528,2,1,41,7,1,260,4,1,-17.3333435058594,-17.3333435058594
"3041",13344307,1278711,1,1,44,4,1,1261.97082519531,4,1,2339528,1,1,45,4,1,1601.23168945312,4,1,339.260864257812,339.260864257812
"3042",13347632,1278991,1,2,22,6,1,1473.33337402344,4,1,2339811,1,1,23,6,1,1516.66662597656,4,1,43.333251953125,43.333251953125
"3043",13347667,1278991,2,2,21,4,1,702,4,1,2339811,2,1,22,4,1,762.666687011719,4,1,60.6666870117188,60.6666870117188
"3044",13348752,1279092,2,3,59,7,NA,NA,4,1,2339951,2,3,60,7,2,NA,4,1,NA,NA
"3045",13348787,1279092,1,3,81,NA,NA,NA,4,1,2339951,1,3,82,NA,NA,NA,4,1,NA,NA
"3046",13349872,1279181,1,1,50,4,1,931.666687011719,4,1,2340119,1,1,51,4,1,810.333312988281,4,1,-121.333374023438,-121.333374023438
"3047",13349902,1279181,2,1,47,3,1,1435.10400390625,4,1,2340119,2,1,48,3,1,1571.20861816406,4,1,136.104614257812,136.104614257812
"3048",13349937,1279181,2,6,21,5,1,612.630798339844,4,1,2340119,2,6,22,5,1,613.471923828125,4,1,0.84112548828125,0.84112548828125
"3049",13352113,1279378,2,3,60,7,1,NA,4,1,2340321,2,3,61,7,1,NA,4,1,NA,NA
"3050",13353233,1279467,2,1,54,7,1,NA,4,1,2340399,2,1,55,7,1,NA,4,1,NA,NA
"3051",13353268,1279467,1,1,60,7,1,NA,4,1,2340399,1,1,61,7,1,NA,4,1,NA,NA
"3052",13354353,1279556,1,4,49,7,1,NA,4,1,2340534,1,4,50,7,1,NA,4,1,NA,NA
"3053",13355473,1279653,2,2,42,7,1,400.307922363281,4,1,2340607,2,2,43,7,1,125.096229553223,4,1,-275.211692810059,-275.211692810059
"3054",13355503,1279653,1,2,45,7,2,NA,4,1,2340607,1,2,46,7,1,NA,4,1,NA,NA
"3055",13355538,1279653,1,6,24,5,1,NA,4,1,2340674,1,2,25,5,1,NA,4,1,NA,NA
"3056",13355562,1279653,1,6,25,5,1,793,4,1,2340607,1,6,26,5,1,723.666687011719,4,1,-69.3333129882812,-69.3333129882812
"3057",13355597,1279653,1,6,19,7,1,650.500366210938,4,1,2340607,1,6,20,7,1,622.478820800781,4,1,-28.0215454101562,-28.0215454101562
"3058",13357719,1279831,1,2,34,NA,NA,NA,4,1,2340968,1,2,35,1,1,2501.92456054688,4,1,NA,NA
"3059",13357743,1279831,2,2,28,4,2,1668.28332519531,4,1,2340968,2,2,29,4,1,1883.34008789062,4,1,215.056762695312,215.056762695312
"3060",13358839,1279939,1,1,41,4,1,2301.77075195312,4,1,2341107,1,1,42,4,1,3202.46337890625,4,1,900.692626953125,900.692626953125
"3061",13358863,1279939,2,1,40,4,1,234,4,1,2341107,2,1,41,4,1,216.66667175293,4,1,-17.3333282470703,-17.3333282470703
"3062",13361066,1280112,1,1,40,4,1,1651.27026367188,4,1,2341395,1,1,41,4,1,1736.33569335938,4,1,85.0654296875,85.0654296875
"3063",13361104,1280112,2,1,33,5,2,700.538879394531,4,1,2341395,2,1,34,5,1,NA,4,1,NA,NA
"3064",13363301,1280309,1,1,38,4,1,2017.55200195312,4,1,2341689,1,1,39,4,1,2201.69360351562,4,1,184.1416015625,184.1416015625
"3065",13363336,1280309,2,1,37,7,1,NA,4,1,2341689,2,1,38,7,1,NA,4,1,NA,NA
"3066",13364421,1280392,1,1,31,2,1,2001.53967285156,4,1,2341891,1,1,32,2,1,1767.35949707031,4,1,-234.18017578125,-234.18017578125
"3067",13364456,1280392,2,1,29,2,1,430.331024169922,4,1,2341891,2,1,29,2,1,NA,4,1,NA,NA
